"DateTime","Flow","file"
"7/21/2021 7:05",3.47,"DCSSUB - Flow - 07212021"
"7/21/2021 7:10",3.299,"DCSSUB - Flow - 07212021"
"7/21/2021 7:15",3.313,"DCSSUB - Flow - 07212021"
"7/21/2021 7:20",3.387,"DCSSUB - Flow - 07212021"
"7/21/2021 7:25",3.309,"DCSSUB - Flow - 07212021"
"7/21/2021 7:30",3.361,"DCSSUB - Flow - 07212021"
"7/21/2021 7:35",3.329,"DCSSUB - Flow - 07212021"
"7/21/2021 7:40",3.236,"DCSSUB - Flow - 07212021"
"7/21/2021 7:45",3.237,"DCSSUB - Flow - 07212021"
"7/21/2021 7:50",3.199,"DCSSUB - Flow - 07212021"
"7/21/2021 7:55",3.185,"DCSSUB - Flow - 07212021"
"7/21/2021 8:00",3.183,"DCSSUB - Flow - 07212021"
"7/21/2021 8:05",3.148,"DCSSUB - Flow - 07212021"
"7/21/2021 8:10",3.054,"DCSSUB - Flow - 07212021"
"7/21/2021 8:15",3.164,"DCSSUB - Flow - 07212021"
"7/21/2021 8:20",3.054,"DCSSUB - Flow - 07212021"
"7/21/2021 8:25",3.101,"DCSSUB - Flow - 07212021"
"7/21/2021 8:30",2.991,"DCSSUB - Flow - 07212021"
"7/21/2021 8:35",2.93,"DCSSUB - Flow - 07212021"
"7/21/2021 8:40",2.923,"DCSSUB - Flow - 07212021"
"7/21/2021 8:45",2.961,"DCSSUB - Flow - 07212021"
"7/21/2021 8:50",2.851,"DCSSUB - Flow - 07212021"
"7/21/2021 8:55",2.742,"DCSSUB - Flow - 07212021"
"7/21/2021 9:00",2.829,"DCSSUB - Flow - 07212021"
"7/21/2021 9:05",2.893,"DCSSUB - Flow - 07212021"
"7/21/2021 9:10",2.851,"DCSSUB - Flow - 07212021"
"7/21/2021 9:15",2.747,"DCSSUB - Flow - 07212021"
"7/21/2021 9:20",2.815,"DCSSUB - Flow - 07212021"
"7/21/2021 9:25",2.701,"DCSSUB - Flow - 07212021"
"7/21/2021 9:30",2.669,"DCSSUB - Flow - 07212021"
"7/21/2021 9:35",2.685,"DCSSUB - Flow - 07212021"
"7/21/2021 9:40",2.663,"DCSSUB - Flow - 07212021"
"7/21/2021 9:45",2.653,"DCSSUB - Flow - 07212021"
"7/21/2021 9:50",2.753,"DCSSUB - Flow - 07212021"
"7/21/2021 9:55",2.581,"DCSSUB - Flow - 07212021"
"7/21/2021 10:00",2.585,"DCSSUB - Flow - 07212021"
"7/21/2021 10:05",2.555,"DCSSUB - Flow - 07212021"
"7/21/2021 10:10",2.538,"DCSSUB - Flow - 07212021"
