"DateTime","Flow","file"
"7/18/2021 12:55",27.434,"DCSSUB - Flow - 07182021"
"7/18/2021 13:00",27.136,"DCSSUB - Flow - 07182021"
"7/18/2021 13:05",26.92,"DCSSUB - Flow - 07182021"
"7/18/2021 13:10",26.569,"DCSSUB - Flow - 07182021"
"7/18/2021 13:15",26.419,"DCSSUB - Flow - 07182021"
"7/18/2021 13:20",26.056,"DCSSUB - Flow - 07182021"
"7/18/2021 13:25",25.64,"DCSSUB - Flow - 07182021"
"7/18/2021 13:30",25.289,"DCSSUB - Flow - 07182021"
"7/18/2021 13:35",25.015,"DCSSUB - Flow - 07182021"
"7/18/2021 13:40",24.516,"DCSSUB - Flow - 07182021"
"7/18/2021 13:45",24.068,"DCSSUB - Flow - 07182021"
"7/18/2021 13:50",23.798,"DCSSUB - Flow - 07182021"
"7/18/2021 13:55",23.402,"DCSSUB - Flow - 07182021"
"7/18/2021 14:00",22.919,"DCSSUB - Flow - 07182021"
"7/18/2021 14:05",22.166,"DCSSUB - Flow - 07182021"
"7/18/2021 14:10",21.098,"DCSSUB - Flow - 07182021"
"7/18/2021 14:15",20.511,"DCSSUB - Flow - 07182021"
"7/18/2021 14:20",19.277,"DCSSUB - Flow - 07182021"
"7/18/2021 14:25",17.651,"DCSSUB - Flow - 07182021"
"7/18/2021 14:30",16.23,"DCSSUB - Flow - 07182021"
"7/18/2021 14:35",15.16,"DCSSUB - Flow - 07182021"
"7/18/2021 14:40",14.573,"DCSSUB - Flow - 07182021"
"7/18/2021 14:45",14.153,"DCSSUB - Flow - 07182021"
"7/18/2021 14:50",13.569,"DCSSUB - Flow - 07182021"
"7/18/2021 14:55",13.236,"DCSSUB - Flow - 07182021"
"7/18/2021 15:00",13.012,"DCSSUB - Flow - 07182021"
"7/18/2021 15:05",12.66,"DCSSUB - Flow - 07182021"
"7/18/2021 15:10",12.253,"DCSSUB - Flow - 07182021"
"7/18/2021 15:15",11.858,"DCSSUB - Flow - 07182021"
"7/18/2021 15:20",11.634,"DCSSUB - Flow - 07182021"
"7/18/2021 15:25",11.42,"DCSSUB - Flow - 07182021"
"7/18/2021 15:30",11.078,"DCSSUB - Flow - 07182021"
"7/18/2021 15:35",10.795,"DCSSUB - Flow - 07182021"
"7/18/2021 15:40",10.624,"DCSSUB - Flow - 07182021"
"7/18/2021 15:45",10.478,"DCSSUB - Flow - 07182021"
"7/18/2021 15:50",10.219,"DCSSUB - Flow - 07182021"
"7/18/2021 15:55",10,"DCSSUB - Flow - 07182021"
"7/18/2021 16:00",9.828,"DCSSUB - Flow - 07182021"
"7/18/2021 16:05",9.553,"DCSSUB - Flow - 07182021"
"7/18/2021 16:10",9.324,"DCSSUB - Flow - 07182021"
"7/18/2021 16:15",9.079,"DCSSUB - Flow - 07182021"
"7/18/2021 16:20",9.021,"DCSSUB - Flow - 07182021"
"7/18/2021 16:25",8.784,"DCSSUB - Flow - 07182021"
"7/18/2021 16:30",8.673,"DCSSUB - Flow - 07182021"
"7/18/2021 16:35",8.501,"DCSSUB - Flow - 07182021"
"7/18/2021 16:40",8.351,"DCSSUB - Flow - 07182021"
"7/18/2021 16:45",8.043,"DCSSUB - Flow - 07182021"
"7/18/2021 16:50",8.08,"DCSSUB - Flow - 07182021"
"7/18/2021 16:55",7.753,"DCSSUB - Flow - 07182021"
"7/18/2021 17:00",7.647,"DCSSUB - Flow - 07182021"
"7/18/2021 17:05",7.591,"DCSSUB - Flow - 07182021"
"7/18/2021 17:10",7.482,"DCSSUB - Flow - 07182021"
"7/18/2021 17:15",7.408,"DCSSUB - Flow - 07182021"
